transaction_id,sender_id,receiver_id,amount,timestamp,is_flagged,is_fraud
TXN1000341,ACC6123,ACC4110,3207.25,2024-04-26 00:42:00,0,0
TXN1000342,ACC9171,ACC6055,950.97,2024-12-28 04:10:00,1,1
TXN1000343,ACC9281,ACC8491,2844.5,2024-06-24 07:02:00,0,0
TXN1000344,ACC1828,ACC5609,2541.68,2024-12-26 08:54:00,0,0
TXN1000345,ACC8710,ACC5681,4783.61,2024-01-06 22:54:00,0,0
TXN1000346,ACC5333,ACC6992,5040.57,2024-10-20 15:22:00,0,0
TXN1000347,ACC4189,ACC6939,231.81,2024-07-29 03:40:00,1,1
TXN1000348,ACC5582,ACC2946,2346.92,2024-04-03 16:33:00,0,0
TXN1000349,ACC6555,ACC6990,4915.62,2024-04-15 01:15:00,0,0
TXN1000350,ACC9193,ACC1659,3497.2,2024-02-02 23:44:00,1,1
TXN1000351,ACC8761,ACC9508,9706.75,2024-11-28 18:27:00,0,0
TXN1000352,ACC3290,ACC6373,5374.87,2024-08-19 22:42:00,0,0
TXN1000353,ACC5902,ACC6511,889.26,2024-12-22 16:41:00,0,0
TXN1000354,ACC1272,ACC7035,365.91,2024-08-29 04:49:00,0,0
TXN1000355,ACC6040,ACC1436,5141.97,2024-12-11 14:03:00,0,0
TXN1000356,ACC4728,ACC1841,134.35,2024-12-15 20:27:00,0,0
TXN1000357,ACC7229,ACC3421,4406.74,2024-06-25 08:41:00,1,1
TXN1000358,ACC2800,ACC4125,14086.28,2024-01-14 18:57:00,0,0
TXN1000359,ACC7765,ACC4340,4283.91,2024-10-25 19:51:00,0,0
TXN1000360,ACC8726,ACC2020,2456.5,2024-04-10 13:09:00,0,0
TXN1000361,ACC8837,ACC9609,5154.14,2024-10-01 09:29:00,0,0
TXN1000362,ACC9734,ACC6608,3064.78,2024-09-14 23:36:00,0,0
TXN1000363,ACC5331,ACC8932,3944.07,2024-05-20 00:03:00,0,0
TXN1000364,ACC5890,ACC4684,14190.64,2024-08-04 17:11:00,0,0
TXN1000365,ACC9011,ACC6194,2439.64,2024-12-15 09:10:00,0,0
TXN1000366,ACC5480,ACC5715,16245.46,2024-03-29 17:54:00,0,0
TXN1000367,ACC7464,ACC6654,11787.88,2024-04-16 15:51:00,0,0
TXN1000368,ACC2294,ACC6674,1089.48,2024-11-18 03:04:00,0,0
TXN1000369,ACC4505,ACC4310,359.42,2024-07-16 10:23:00,0,0
TXN1000370,ACC3249,ACC2789,531.13,2024-06-23 05:45:00,0,0
TXN1000371,ACC9700,ACC4697,91.95,2024-06-18 13:06:00,1,1
TXN1000372,ACC8739,ACC2647,496.03,2024-04-10 02:24:00,1,1
TXN1000373,ACC3587,ACC7666,5744.37,2024-12-12 09:27:00,0,0
TXN1000374,ACC5706,ACC6262,369.25,2024-07-26 19:59:00,0,0
TXN1000375,ACC2465,ACC4804,1920.79,2024-01-28 03:50:00,0,0
TXN1000376,ACC3880,ACC1595,9317.63,2024-10-16 01:58:00,0,0
TXN1000377,ACC5742,ACC1613,117.74,2024-01-07 17:57:00,0,0
TXN1000378,ACC6489,ACC5662,8422.65,2024-11-26 20:19:00,0,0
TXN1000379,ACC9092,ACC3198,1655.42,2024-12-06 19:15:00,0,0
TXN1000380,ACC6417,ACC3662,628.75,2024-11-30 04:06:00,0,0
TXN1000381,ACC1230,ACC6523,5965.78,2024-08-02 19:55:00,0,0
TXN1000382,ACC3875,ACC7643,4957.0,2024-11-07 10:39:00,1,0
TXN1000383,ACC2562,ACC4027,10497.08,2024-04-12 09:22:00,0,0
TXN1000384,ACC1111,ACC5272,6641.47,2024-10-06 07:26:00,0,0
TXN1000385,ACC6400,ACC5947,8134.98,2024-01-09 07:51:00,0,0
TXN1000386,ACC4871,ACC2017,1656.67,2024-03-27 02:07:00,0,0
TXN1000387,ACC9233,ACC6095,976.67,2024-03-26 11:59:00,0,0
TXN1000388,ACC7021,ACC4618,6943.78,2024-06-08 13:32:00,0,0
TXN1000389,ACC8454,ACC7121,8221.05,2024-10-29 19:25:00,0,0
TXN1000390,ACC9806,ACC4578,23285.02,2024-06-29 04:46:00,0,0
TXN1000391,ACC2341,ACC9609,2660.4,2024-11-21 07:29:00,0,0
TXN1000392,ACC2838,ACC2011,2326.22,2024-05-27 04:56:00,0,0
TXN1000393,ACC6375,ACC9525,7489.77,2024-11-17 17:43:00,0,0
TXN1000394,ACC9008,ACC2489,2083.67,2024-11-20 09:22:00,0,0
TXN1000395,ACC9409,ACC7806,13350.69,2024-11-28 15:07:00,0,0
TXN1000396,ACC6049,ACC1356,9774.2,2024-10-15 07:42:00,1,0
TXN1000397,ACC4570,ACC2196,2801.78,2024-02-02 23:29:00,0,0
TXN1000398,ACC9866,ACC1987,6948.92,2024-02-20 06:11:00,0,0
TXN1000399,ACC5703,ACC7698,7023.16,2024-05-11 01:24:00,0,0
TXN1000400,ACC7887,ACC7135,544.19,2024-10-05 12:18:00,0,0
TXN1000401,ACC7184,ACC7154,11642.23,2024-02-28 10:28:00,0,0
TXN1000402,ACC9835,ACC3178,3518.54,2024-09-10 05:43:00,0,0
TXN1000403,ACC7439,ACC9664,8756.66,2024-04-02 17:33:00,0,0
TXN1000404,ACC1056,ACC1372,1928.68,2024-08-05 06:16:00,0,0
TXN1000405,ACC7948,ACC9715,11293.95,2024-10-03 04:20:00,0,0
TXN1000406,ACC6671,ACC3541,2464.94,2024-07-19 17:19:00,0,0
TXN1000407,ACC2848,ACC1527,54.48,2024-11-01 06:45:00,0,0
TXN1000408,ACC1256,ACC4943,11789.54,2024-05-30 01:32:00,1,1
TXN1000409,ACC8314,ACC1797,478.63,2024-06-27 05:02:00,0,0
TXN1000410,ACC4839,ACC9843,1923.27,2024-06-07 05:03:00,0,0
TXN1000411,ACC3295,ACC9255,14984.86,2024-07-29 15:14:00,0,0
TXN1000412,ACC6224,ACC6253,15039.75,2024-06-21 12:11:00,0,0
TXN1000413,ACC9540,ACC4621,4259.99,2024-10-28 03:29:00,1,0
TXN1000414,ACC3869,ACC7999,4996.15,2024-12-26 21:36:00,1,1
TXN1000415,ACC7244,ACC9592,2975.07,2024-08-20 02:17:00,0,0
TXN1000416,ACC5913,ACC7167,1735.11,2024-05-13 21:31:00,0,0
TXN1000417,ACC4692,ACC5927,1992.43,2024-04-15 02:43:00,0,0
TXN1000418,ACC7761,ACC7824,5581.62,2024-04-07 15:26:00,0,0
TXN1000419,ACC6411,ACC2295,6979.19,2024-11-23 12:35:00,1,0
TXN1000420,ACC4120,ACC1844,7840.98,2024-07-14 11:42:00,0,0
TXN1000421,ACC1647,ACC2192,7794.16,2024-05-17 00:23:00,0,0
TXN1000422,ACC4555,ACC8854,478.18,2024-06-01 02:36:00,0,0
TXN1000423,ACC1251,ACC4470,3410.25,2024-05-18 08:54:00,1,0
TXN1000424,ACC8846,ACC4974,296.41,2024-05-28 22:07:00,0,0
TXN1000425,ACC6269,ACC5637,3987.31,2024-10-04 04:32:00,0,0
TXN1000426,ACC6053,ACC5285,2912.78,2024-09-18 21:14:00,0,0
TXN1000427,ACC2615,ACC8692,10933.09,2024-08-21 04:28:00,0,0
TXN1000428,ACC7781,ACC1749,2160.96,2024-06-10 03:02:00,1,0
TXN1000429,ACC7841,ACC5836,622.53,2024-04-20 23:34:00,0,0
TXN1000430,ACC5026,ACC9180,771.54,2024-09-02 19:21:00,0,0
TXN1000431,ACC9037,ACC8550,7167.15,2024-05-02 12:05:00,0,0
TXN1000432,ACC3293,ACC9954,4814.53,2024-12-21 13:56:00,0,0
TXN1000433,ACC1962,ACC9584,533.04,2024-01-25 15:06:00,1,0
TXN1000434,ACC1794,ACC1104,439.28,2024-10-27 07:04:00,0,0
TXN1000435,ACC2113,ACC3474,6036.04,2024-01-07 15:45:00,0,0
TXN1000436,ACC1990,ACC8916,377.73,2024-12-21 05:52:00,1,1
TXN1000437,ACC7739,ACC1194,8625.93,2024-01-13 04:18:00,0,0
TXN1000438,ACC5697,ACC1280,6125.0,2024-11-09 12:48:00,0,0
TXN1000439,ACC2753,ACC2578,424.24,2024-04-18 10:10:00,0,0
TXN1000440,ACC5135,ACC6807,443.27,2024-07-13 15:50:00,1,0
TXN1000441,ACC7652,ACC8520,21577.29,2024-06-26 02:21:00,0,0
TXN1000442,ACC2320,ACC1519,2344.19,2024-03-09 02:02:00,0,0
TXN1000443,ACC8798,ACC1919,2315.28,2024-01-07 21:09:00,1,0
TXN1000444,ACC8109,ACC6427,8377.88,2024-03-10 10:34:00,0,0
TXN1000445,ACC4764,ACC4463,14710.82,2024-12-12 05:58:00,0,0
TXN1000446,ACC5593,ACC9897,21343.87,2024-01-24 23:00:00,0,0
TXN1000447,ACC1256,ACC4394,6999.5,2024-04-14 23:55:00,0,0
TXN1000448,ACC7525,ACC2260,2360.1,2024-08-05 22:14:00,0,0
TXN1000449,ACC7375,ACC9856,435.97,2024-08-29 13:23:00,0,0
TXN1000450,ACC2284,ACC9204,7506.21,2024-09-08 20:19:00,1,1
TXN1000451,ACC2245,ACC6580,4086.8,2024-10-15 20:53:00,0,0
TXN1000452,ACC5478,ACC8381,2760.17,2024-12-23 05:55:00,0,0
TXN1000453,ACC7150,ACC8075,11841.19,2024-05-15 06:00:00,0,0
TXN1000454,ACC2404,ACC5839,589.4,2024-06-28 11:01:00,1,0
TXN1000455,ACC3526,ACC7225,3392.53,2024-04-22 08:11:00,0,0
TXN1000456,ACC2745,ACC2499,57.09,2024-01-04 18:47:00,0,0
TXN1000457,ACC5419,ACC2674,3161.77,2024-04-06 11:43:00,0,0
TXN1000458,ACC9395,ACC7685,289.75,2024-03-16 05:10:00,1,1
TXN1000459,ACC2524,ACC6315,632.45,2024-10-07 12:31:00,1,1
TXN1000460,ACC2387,ACC4977,625.13,2024-05-03 11:40:00,0,0
TXN1000461,ACC5405,ACC5933,5237.84,2024-07-14 10:44:00,1,0
TXN1000462,ACC8121,ACC5521,6852.99,2024-11-02 15:17:00,0,0
TXN1000463,ACC6916,ACC5123,4377.77,2024-06-28 13:28:00,0,0
TXN1000464,ACC4203,ACC8501,16373.6,2024-03-18 21:28:00,1,0
TXN1000465,ACC7483,ACC6443,2348.98,2024-10-03 15:03:00,0,0
TXN1000466,ACC6484,ACC8055,1682.35,2024-04-09 02:56:00,0,0
TXN1000467,ACC4290,ACC8848,10147.51,2024-08-16 18:45:00,0,0
TXN1000468,ACC6228,ACC5775,1265.41,2024-12-23 12:58:00,0,0
TXN1000469,ACC6339,ACC7161,16514.35,2024-07-23 02:36:00,0,0
TXN1000470,ACC2865,ACC4273,61.14,2024-05-11 00:27:00,0,0
TXN1000471,ACC8563,ACC4434,17512.63,2024-11-15 06:33:00,0,0
TXN1000472,ACC2133,ACC7703,220.59,2024-12-29 13:57:00,0,0
TXN1000473,ACC5139,ACC3525,11088.61,2024-11-04 02:41:00,1,0
TXN1000474,ACC8851,ACC7566,3750.72,2024-10-31 14:20:00,0,0
TXN1000475,ACC6890,ACC9796,24784.14,2024-03-02 21:10:00,0,0
TXN1000476,ACC6816,ACC3725,383.31,2024-02-02 06:08:00,0,0
TXN1000477,ACC7547,ACC6432,4035.55,2024-11-09 10:45:00,1,0
TXN1000478,ACC4637,ACC9366,17417.88,2024-06-09 22:48:00,0,0
TXN1000479,ACC9199,ACC3469,3702.22,2024-09-08 04:44:00,0,0
TXN1000480,ACC5840,ACC7815,4963.14,2024-03-03 12:25:00,0,0
TXN1000481,ACC3321,ACC6707,5949.51,2024-08-15 02:40:00,0,0
TXN1000482,ACC9537,ACC8912,3030.64,2024-09-10 14:59:00,0,0
TXN1000483,ACC8412,ACC6225,4938.37,2024-02-18 21:57:00,0,0
TXN1000484,ACC2885,ACC1370,4389.13,2024-09-06 19:43:00,0,0
TXN1000485,ACC3692,ACC4996,11571.16,2024-05-07 00:47:00,0,0
TXN1000486,ACC7985,ACC8570,232.56,2024-06-17 19:58:00,0,0
TXN1000487,ACC4053,ACC8080,1649.21,2024-10-15 01:18:00,1,1
TXN1000488,ACC4232,ACC8365,15019.98,2024-11-08 18:58:00,0,0
TXN1000489,ACC4371,ACC5560,11048.38,2024-02-15 13:22:00,0,0
TXN1000490,ACC9796,ACC4063,3040.88,2024-09-23 08:41:00,0,0
TXN1000491,ACC5298,ACC9019,4839.67,2024-08-16 05:08:00,0,0
TXN1000492,ACC2871,ACC6700,1624.37,2024-09-13 07:22:00,0,0
TXN1000493,ACC5873,ACC2388,1042.02,2024-04-07 12:54:00,0,0
TXN1000494,ACC2916,ACC3999,3115.29,2024-09-28 19:59:00,0,0
TXN1000495,ACC7852,ACC3258,2179.77,2024-10-06 09:49:00,0,0
TXN1000496,ACC9804,ACC3838,4381.22,2024-05-01 12:11:00,0,0
TXN1000497,ACC6154,ACC8389,404.61,2024-02-09 00:55:00,0,0
TXN1000498,ACC8939,ACC3236,18324.8,2024-05-22 02:07:00,0,0
TXN1000499,ACC9281,ACC9109,21419.33,2024-10-24 22:08:00,0,0
TXN1000500,ACC8272,ACC9006,5989.32,2024-05-01 18:57:00,1,0
TXN1000501,ACC4613,ACC5785,3840.39,2024-01-24 19:23:00,0,0
TXN1000502,ACC3755,ACC8492,1851.9,2024-12-26 16:13:00,1,0
TXN1000503,ACC2871,ACC5389,8404.54,2024-09-24 03:22:00,0,0
TXN1000504,ACC8231,ACC9951,5771.65,2024-06-08 03:17:00,1,0
TXN1000505,ACC5055,ACC5877,887.37,2024-01-24 11:16:00,0,0
TXN1000506,ACC2425,ACC8193,12091.51,2024-03-26 11:28:00,0,0
TXN1000507,ACC6744,ACC8015,8644.97,2024-04-30 20:44:00,0,0
TXN1000508,ACC4390,ACC1972,14958.69,2024-09-12 10:56:00,0,0
TXN1000509,ACC3758,ACC6302,6468.02,2024-08-01 02:09:00,0,0
TXN1000510,ACC9428,ACC2560,4752.02,2024-04-08 17:35:00,0,0
TXN1000511,ACC1971,ACC5543,2708.51,2024-04-02 09:31:00,0,0
TXN1000512,ACC3396,ACC6277,13495.09,2024-06-29 06:19:00,0,0
TXN1000513,ACC9019,ACC3329,10051.96,2024-07-14 16:10:00,0,0
TXN1000514,ACC2237,ACC2525,231.36,2024-10-20 08:19:00,0,0
TXN1000515,ACC7046,ACC8449,133.6,2024-12-21 09:11:00,1,0
TXN1000516,ACC2526,ACC8511,2361.74,2024-09-17 20:23:00,0,0
TXN1000517,ACC7516,ACC4568,8318.24,2024-11-08 20:33:00,0,0
TXN1000518,ACC6289,ACC5646,21821.38,2024-09-02 22:41:00,0,0
TXN1000519,ACC8951,ACC6631,815.05,2024-02-05 06:00:00,1,1
TXN1000520,ACC8529,ACC1266,4508.62,2024-03-31 11:12:00,0,0
TXN1000521,ACC8479,ACC1011,2397.37,2024-11-07 12:20:00,0,0
TXN1000522,ACC3161,ACC5945,17518.54,2024-04-25 18:19:00,0,0
TXN1000523,ACC2529,ACC6905,9229.57,2024-07-01 07:52:00,0,0
TXN1000524,ACC3711,ACC1848,9110.95,2024-10-15 14:34:00,0,0
TXN1000525,ACC4836,ACC8032,3162.08,2024-03-07 09:49:00,1,0
TXN1000526,ACC8812,ACC2276,2679.17,2024-04-06 15:05:00,0,0
TXN1000527,ACC8291,ACC1152,1596.94,2024-01-06 20:54:00,0,0
TXN1000528,ACC7919,ACC3165,290.13,2024-12-13 20:25:00,1,1
TXN1000529,ACC2678,ACC2690,10002.13,2024-08-16 04:12:00,0,0
TXN1000530,ACC7270,ACC3181,8380.59,2024-04-14 00:32:00,1,1
TXN1000531,ACC3688,ACC8210,40862.23,2024-09-12 17:27:00,0,0
TXN1000532,ACC3480,ACC7745,28474.37,2024-11-18 03:13:00,1,0
TXN1000533,ACC2646,ACC3293,4053.26,2024-03-30 16:19:00,0,0
TXN1000534,ACC8035,ACC6152,7326.42,2024-04-11 19:42:00,0,0
TXN1000535,ACC5065,ACC5668,14480.86,2024-01-20 12:47:00,0,0
TXN1000536,ACC5942,ACC4366,9473.86,2024-05-17 08:50:00,0,0
TXN1000537,ACC1894,ACC4921,1420.76,2024-12-26 08:47:00,0,0
TXN1000538,ACC2163,ACC9655,2994.13,2024-01-09 18:53:00,0,0
TXN1000539,ACC3162,ACC7337,691.48,2024-11-02 11:07:00,0,0
TXN1000540,ACC8717,ACC2195,15401.12,2024-01-13 03:40:00,1,0
TXN1000541,ACC4534,ACC1652,4659.24,2024-02-14 00:46:00,0,0
TXN1000542,ACC5693,ACC9209,1298.02,2024-10-29 12:12:00,0,0
TXN1000543,ACC9791,ACC9808,5569.15,2024-04-21 04:17:00,0,0
TXN1000544,ACC9377,ACC4329,4813.35,2024-04-23 03:24:00,0,0
TXN1000545,ACC2083,ACC6081,2217.1,2024-11-14 13:37:00,0,0
TXN1000546,ACC1948,ACC5005,602.7,2024-03-03 18:40:00,1,0
TXN1000547,ACC1901,ACC6067,5567.21,2024-05-07 21:38:00,0,0
TXN1000548,ACC1185,ACC3684,3673.05,2024-12-27 11:26:00,0,0
TXN1000549,ACC5247,ACC3735,7399.04,2024-09-27 18:53:00,0,0
TXN1000550,ACC5403,ACC2934,3671.55,2024-01-22 09:02:00,0,0
TXN1000551,ACC9582,ACC2046,9558.85,2024-07-10 11:22:00,0,0
TXN1000552,ACC2262,ACC9128,4013.77,2024-11-27 11:09:00,1,0
TXN1000553,ACC3734,ACC7024,4115.57,2024-04-24 13:11:00,1,0
TXN1000554,ACC2889,ACC4742,10463.79,2024-01-02 20:53:00,1,1
TXN1000555,ACC5006,ACC1753,2583.24,2024-12-09 12:41:00,0,0
TXN1000556,ACC3932,ACC1579,719.44,2024-11-01 09:00:00,0,0
TXN1000557,ACC6241,ACC5444,146.03,2024-02-26 17:10:00,1,0
TXN1000558,ACC1862,ACC3938,7035.29,2024-06-11 12:26:00,0,0
TXN1000559,ACC7568,ACC2129,4841.99,2024-12-04 16:06:00,0,0
TXN1000560,ACC6090,ACC6362,6088.33,2024-03-03 21:41:00,1,0
TXN1000561,ACC4287,ACC5777,1197.41,2024-08-09 07:12:00,0,0
TXN1000562,ACC7033,ACC9083,733.06,2024-05-22 07:15:00,0,0
TXN1000563,ACC5016,ACC3466,73.26,2024-01-05 15:27:00,1,0
TXN1000564,ACC9872,ACC6675,2158.44,2024-01-07 23:40:00,1,0
TXN1000565,ACC7164,ACC6038,4456.99,2024-03-16 16:38:00,0,0
TXN1000566,ACC7878,ACC9061,2489.91,2024-02-13 14:44:00,0,0
TXN1000567,ACC5584,ACC2524,2876.6,2024-02-01 23:12:00,0,0
TXN1000568,ACC9515,ACC7767,11725.31,2024-09-28 05:46:00,0,0
TXN1000569,ACC2565,ACC9280,2140.51,2024-04-07 05:19:00,0,0
TXN1000570,ACC2020,ACC8126,3607.63,2024-04-05 04:17:00,0,0
TXN1000571,ACC6161,ACC7438,7654.36,2024-08-25 13:39:00,0,0
TXN1000572,ACC2223,ACC4321,2525.4,2024-04-09 02:43:00,0,0
TXN1000573,ACC3546,ACC2731,4865.45,2024-04-29 16:39:00,0,0
TXN1000574,ACC2978,ACC9780,9915.7,2024-09-17 21:31:00,0,0
TXN1000575,ACC6051,ACC8591,14930.95,2024-07-11 23:20:00,1,0
TXN1000576,ACC5984,ACC1660,795.41,2024-06-05 13:45:00,0,0
TXN1000577,ACC2494,ACC5066,13058.31,2024-09-16 01:03:00,1,0
TXN1000578,ACC5896,ACC5262,3387.51,2024-05-06 14:33:00,1,1
TXN1000579,ACC8408,ACC5093,1493.68,2024-03-09 23:26:00,0,0
TXN1000580,ACC3290,ACC2989,3072.93,2024-01-09 16:57:00,1,1
TXN1000581,ACC4641,ACC3141,19568.27,2024-05-24 06:37:00,0,0
TXN1000582,ACC2376,ACC5240,3392.46,2024-02-24 14:29:00,1,1
TXN1000583,ACC8265,ACC3110,1993.08,2024-03-07 23:26:00,0,0
TXN1000584,ACC6432,ACC3007,5017.43,2024-02-01 02:10:00,1,0
TXN1000585,ACC8096,ACC7471,1373.14,2024-12-27 06:26:00,1,1
TXN1000586,ACC3831,ACC6799,394.48,2024-06-05 08:26:00,0,0
TXN1000587,ACC8307,ACC3435,689.88,2024-01-26 05:32:00,0,0
TXN1000588,ACC5835,ACC9173,685.09,2024-10-27 00:05:00,0,0
TXN1000589,ACC2437,ACC5583,823.8,2024-10-05 21:40:00,0,0
TXN1000590,ACC9614,ACC5082,747.3,2024-01-15 05:18:00,0,0
TXN1000591,ACC6883,ACC8859,5120.42,2024-12-18 22:23:00,0,0
TXN1000592,ACC6269,ACC7363,1003.73,2024-07-15 22:12:00,0,0
TXN1000593,ACC4588,ACC1480,2120.7,2024-07-23 13:39:00,1,1
TXN1000594,ACC9674,ACC6856,11354.87,2024-06-18 11:48:00,1,0
TXN1000595,ACC4951,ACC5366,3211.91,2024-02-10 17:04:00,0,0
TXN1000596,ACC7363,ACC6813,5506.45,2024-05-06 11:50:00,0,0
TXN1000597,ACC6878,ACC1462,945.64,2024-09-13 02:05:00,0,0
TXN1000598,ACC4084,ACC9064,1067.75,2024-08-13 01:05:00,1,0
TXN1000599,ACC1920,ACC4811,208.64,2024-06-08 07:57:00,1,1
TXN1000600,ACC6435,ACC4300,925.24,2024-04-05 00:28:00,0,0
TXN1000601,ACC6301,ACC1975,1632.74,2024-01-16 22:57:00,0,0
TXN1000602,ACC3320,ACC2817,974.06,2024-09-22 16:54:00,0,0
TXN1000603,ACC7481,ACC2655,464.43,2024-09-02 01:49:00,0,0
TXN1000604,ACC3580,ACC8157,642.78,2024-12-20 18:26:00,0,0
TXN1000605,ACC6846,ACC4657,3088.15,2024-05-07 16:29:00,0,0
TXN1000606,ACC5825,ACC3086,1155.46,2024-05-09 09:40:00,0,0
TXN1000607,ACC7415,ACC1530,2264.91,2024-05-12 14:06:00,0,0
TXN1000608,ACC4619,ACC2705,3500.03,2024-12-27 07:27:00,0,0
TXN1000609,ACC4899,ACC6682,5862.29,2024-08-20 15:59:00,0,0
TXN1000610,ACC2453,ACC6500,200.53,2024-11-21 05:25:00,1,1
TXN1000611,ACC2110,ACC6742,8032.47,2024-07-05 21:25:00,0,0
TXN1000612,ACC1788,ACC7323,4942.97,2024-11-15 02:27:00,0,0
TXN1000613,ACC7783,ACC9078,426.48,2024-10-02 18:28:00,0,0
TXN1000614,ACC8855,ACC4695,10340.67,2024-04-28 10:37:00,0,0
TXN1000615,ACC1547,ACC5831,12683.47,2024-01-15 14:53:00,0,0
TXN1000616,ACC2215,ACC6600,315.11,2024-05-03 20:48:00,0,0
TXN1000617,ACC2228,ACC9962,1620.88,2024-03-08 19:07:00,0,0
TXN1000618,ACC8909,ACC1507,8204.68,2024-11-10 01:55:00,0,0
TXN1000619,ACC8113,ACC3573,6896.79,2024-02-08 23:57:00,0,0
TXN1000620,ACC4112,ACC7705,1019.9,2024-07-12 03:50:00,0,0
TXN1000621,ACC2571,ACC1813,1174.5,2024-10-13 02:27:00,0,0
TXN1000622,ACC3516,ACC1893,2313.93,2024-09-19 17:56:00,1,1
TXN1000623,ACC8869,ACC4271,3313.31,2024-03-11 14:58:00,1,1
TXN1000624,ACC5781,ACC2342,4815.01,2024-12-10 20:14:00,0,0
TXN1000625,ACC7512,ACC8715,2301.56,2024-12-22 03:35:00,0,0
TXN1000626,ACC9914,ACC7349,3104.46,2024-05-14 15:02:00,0,0
TXN1000627,ACC4056,ACC8303,6881.14,2024-02-02 11:44:00,0,0
TXN1000628,ACC4706,ACC5400,186.86,2024-02-14 21:13:00,0,0
TXN1000629,ACC2584,ACC2404,1454.68,2024-09-07 08:11:00,0,0
TXN1000630,ACC4727,ACC1999,6247.46,2024-10-08 21:10:00,0,0
TXN1000631,ACC9773,ACC8779,11278.83,2024-06-20 14:08:00,1,0
TXN1000632,ACC1568,ACC9226,3583.9,2024-04-17 08:50:00,0,0
TXN1000633,ACC3832,ACC3738,3797.65,2024-06-03 07:02:00,0,0
TXN1000634,ACC7936,ACC2283,566.81,2024-11-13 01:02:00,0,0
TXN1000635,ACC3422,ACC5225,2965.72,2024-08-20 20:01:00,0,0
TXN1000636,ACC2097,ACC2425,3803.03,2024-10-09 14:31:00,0,0
TXN1000637,ACC5525,ACC9514,1388.46,2024-11-29 14:52:00,1,0
TXN1000638,ACC9561,ACC7874,1568.37,2024-03-22 22:24:00,0,0
TXN1000639,ACC2641,ACC2730,2368.32,2024-03-14 12:56:00,0,0
TXN1000640,ACC6633,ACC7732,101.38,2024-07-11 08:07:00,0,0
TXN1000641,ACC8750,ACC1613,1943.62,2024-05-05 09:24:00,0,0
TXN1000642,ACC7581,ACC1635,1187.78,2024-10-15 04:58:00,0,0
TXN1000643,ACC4892,ACC1807,1983.75,2024-12-12 01:02:00,0,0
TXN1000644,ACC1331,ACC6535,637.82,2024-08-08 16:16:00,0,0
TXN1000645,ACC2609,ACC4734,11060.4,2024-04-07 20:33:00,0,0
TXN1000646,ACC6257,ACC5414,4501.99,2024-10-30 11:37:00,1,0
TXN1000647,ACC8237,ACC4463,5683.16,2024-10-23 11:49:00,0,0
TXN1000648,ACC7126,ACC1920,7783.55,2024-04-25 18:14:00,1,1
TXN1000649,ACC7609,ACC3222,3450.18,2024-01-22 01:54:00,0,0
TXN1000650,ACC4288,ACC1944,454.66,2024-06-30 16:09:00,1,1
TXN1000651,ACC6904,ACC4262,3851.29,2024-07-18 12:06:00,0,0
TXN1000652,ACC7503,ACC3029,4419.62,2024-01-23 06:07:00,0,0
TXN1000653,ACC8308,ACC3909,6841.08,2024-12-11 13:55:00,0,0
TXN1000654,ACC3679,ACC5237,2825.17,2024-03-06 19:42:00,0,0
TXN1000655,ACC3669,ACC4511,682.42,2024-06-10 04:23:00,0,0
TXN1000656,ACC5408,ACC7709,1668.81,2024-01-15 14:26:00,0,0
TXN1000657,ACC1145,ACC8767,2255.57,2024-04-06 08:21:00,0,0
TXN1000658,ACC1138,ACC4666,5191.12,2024-07-02 18:50:00,0,0
TXN1000659,ACC5511,ACC7943,4228.91,2024-10-01 03:23:00,0,0
TXN1000660,ACC4575,ACC8646,2201.03,2024-08-08 00:22:00,0,0
TXN1000661,ACC7506,ACC2676,21530.98,2024-01-06 08:24:00,0,0
TXN1000662,ACC7131,ACC5631,4654.17,2024-08-05 08:14:00,0,0
TXN1000663,ACC6509,ACC5529,1353.97,2024-08-24 18:10:00,0,0
TXN1000664,ACC5895,ACC4086,536.72,2024-04-19 04:12:00,0,0
TXN1000665,ACC1930,ACC7620,829.44,2024-08-20 17:09:00,0,0
TXN1000666,ACC9148,ACC5843,1411.53,2024-07-07 21:48:00,0,0
TXN1000667,ACC1578,ACC4111,875.82,2024-09-06 21:16:00,0,0
TXN1000668,ACC9759,ACC8794,1032.46,2024-09-18 01:11:00,0,0
TXN1000669,ACC3967,ACC5813,1678.03,2024-03-12 01:44:00,0,0
TXN1000670,ACC3999,ACC6499,952.01,2024-03-06 00:37:00,0,0
TXN1000671,ACC6031,ACC7889,11353.76,2024-08-29 06:11:00,0,0
TXN1000672,ACC8598,ACC2929,418.18,2024-12-08 15:13:00,1,1
TXN1000673,ACC2166,ACC8736,3717.06,2024-05-21 15:53:00,0,0
TXN1000674,ACC7253,ACC9680,2641.53,2024-08-05 06:08:00,0,0
TXN1000675,ACC3470,ACC3250,20193.21,2024-05-25 20:26:00,0,0
TXN1000676,ACC8496,ACC3346,594.14,2024-08-18 09:12:00,0,0
TXN1000677,ACC2324,ACC8988,2536.29,2024-08-30 05:07:00,0,0
TXN1000678,ACC1950,ACC1077,17445.3,2024-11-25 04:12:00,0,0
TXN1000679,ACC3762,ACC3595,10031.22,2024-12-22 11:58:00,0,0
TXN1000680,ACC3120,ACC8105,8493.32,2024-11-08 16:28:00,0,0
TXN1000681,ACC7280,ACC1076,1491.38,2024-01-28 11:17:00,0,0
TXN1000682,ACC1230,ACC6279,937.0,2024-05-18 18:34:00,1,1
